,reviewerID,asin,overall
71758,A25LSPT16HKTIE,B002MZ8BK2,5.0
71759,A3VO1KM80NF20J,B0012QD7EC,5.0
71760,ASSHPKQBFZPB5,B0012NVE2W,4.0
71761,A277TO3PKKNYDH,B00HSNWXV6,4.0
71764,A1DB1IUMIQT9L2,B000PI36W6,5.0
71765,A2NHO4VGF5N5IK,B001EVUXY2,3.0
71766,A2RJTIE73NPN3C,B00EU7DBQ4,1.0
71767,AXAAD18JGKN30,B002BPY7H4,4.0
71768,A36NVJRJUI8BMB,B004Z40048,5.0
71769,A3SQ0W4HD9QXS1,B0006GZCVK,5.0
71770,A1LYRV21KIMLVU,B004Z40048,1.0
71771,A29AHSM8RDYA2H,B000C1Z1H4,5.0
71772,A3D1VZCCL7VOLP,B007FKKC24,5.0
71773,A1GMN83QQJ5K53,B00662Z24A,5.0
71774,A1VRPTS2C1ATNJ,B0045OR410,5.0
71775,A1IOAXEE8IOCAJ,B000TTPZQ6,2.0
71776,A3TYGN39A63UP9,B003USIHZY,4.0
71777,A2319UZ54A8WGL,B001QX7NTQ,3.0
71778,A1G7OID0OSE3D1,B00B1OOZU0,2.0
71779,A30KCQIU856SEH,B0012QYX18,5.0
71780,A3C118IGQ3K1C,B00IBS9QC6,5.0
71781,A39WWMBA0299ZF,B00G3HM9ZI,5.0
71782,A14E7LZASLSX36,B00HNKRWII,5.0
71783,A3C6PMFTIHM1GT,B004Z40048,3.0
71784,ARGT7BXP1K7HO,B00IP42FBA,5.0
71785,A8ZAD4PL2LD8A,B0002UEDWE,5.0
71786,A3D1VZCCL7VOLP,B0046VGPHQ,5.0
71787,A35Q0RBM3YNQNF,B00DSW9D7S,5.0
71788,AXBVJKHBXA1XI,B006L16BHS,5.0
71789,ALSA1CWMISNPI,B007APTJ0U,5.0
71790,A1VRPTS2C1ATNJ,B004Z209HS,3.0
71791,A33ULMKB2OVB3A,B00121UVU0,5.0
71792,A9SWXSVCHJS6L,B007Z90NBK,5.0
71793,A2RJTIE73NPN3C,B00B7N7CTQ,1.0
71794,A3EHIH7SE3DXE2,B005VX8S4G,4.0
71795,A2JPRGJ2GVDANZ,B00847TAUC,5.0
71796,A3SQ0W4HD9QXS1,B002HWS7RM,2.0
71797,A21E6LPFLM5UG2,B003I5SC72,5.0
71798,A9SWXSVCHJS6L,B000HRVC5I,5.0
71799,ABRNJUJUNIWA9,B00641UCY8,5.0
71800,A24X7HDKJBRKWP,B00IDWP4IA,5.0
71801,A2RJTIE73NPN3C,B00AUV9GH2,1.0
71803,A3G8GD1KTLFBLP,B00CE2JC9W,3.0
71804,A1VRPTS2C1ATNJ,B002T71I3U,1.0
71805,AXAAD18JGKN30,B00449W12S,5.0
71806,A2RJTIE73NPN3C,B004367X70,1.0
71807,A25LSPT16HKTIE,B0019N6RFO,3.0
71808,A24YKXB4LYOAZR,B00IDWP4IA,5.0
71809,A2Y2BV6ZG5F6PM,B00IDWP4IA,5.0
71810,AIFPCDUD7B14B,B001B4NBOQ,5.0
71811,A1JLBNDDAJB4OP,B000EGIF9S,5.0
71812,A3R3T7V9ZU2L7E,B000Z63V96,3.0
71813,A1D75XIZG7HJLW,B002RXW5BA,4.0
71814,A1BDMSNJVHCS8W,B000NIZZYK,5.0
71815,A2J9XGAOB4LO44,B00GW1HKHW,5.0
71816,A3RRQ3WXJSLD4,B00GRTQBTM,3.0
71817,A3PDM5WXJ6U2L3,B001HTCYPC,3.0
71818,A1G0PQAP4268KW,B00H28JKO0,5.0
71819,AXG30PPH6JVE4,B00BKUHIO0,5.0
71820,A3P49VUFZRBD24,B00H93NJLS,5.0
71821,A164XQJRW1PALF,B00F029RNY,5.0
71822,A2YCLLET4HBHKQ,B00B1T1KGC,5.0
71823,A2GAH4918ULN,B006BL75SW,3.0
71824,A3RR3GZGESO38J,B002RXK1UC,5.0
71825,A3CQY5NACD4F72,B00CGN9LQ8,5.0
71826,AQ6RFEL4KNUD1,B002WTC37A,4.0
71827,A2FMIRAV5DO8P7,B000REIM1S,3.0
71828,A1GQC3AQW0KHO6,B006FKLRIS,4.0
71829,A28IBOLVCSQRLQ,B00HEQKY7M,4.0
71830,A1MLZRR83LZE29,B00HJD8NLY,5.0
71831,A3A1QCDC8HU74N,B00A76CPUA,4.0
71832,A33J3E9PHYLMHG,B00B1T1KGC,5.0
71833,AAMYIHHLX56S0,B00G5WO2VK,5.0
71834,A1I6U5AQAT3ZG9,B00H5V3T2I,4.0
71836,A2EIQ2G2SMFKZR,B00005V5OU,5.0
71837,A36Q3B8IV6PPXI,B005XUFU8E,5.0
71838,A28IBOLVCSQRLQ,B0069FDR96,2.0
71839,A1QE6E4V09R6V,B000UVWGGA,5.0
71840,A2HLVOVNVS7ALE,B001ET77NY,5.0
71841,A1NPQP21SAENCY,B0009RFB76,1.0
71842,ANSCHAVYRZRGJ,B006OMHTCK,3.0
71843,A1RQN2NK36226H,B00H0CVFGO,5.0
71844,AH8SVUY191DSF,B00GLS55DC,2.0
71845,A3IL7Y1TIHR8FN,B005BQ7K8S,1.0
71846,APETRQFUS7L0Y,B005GMYPMG,5.0
71847,A1GQAKL9CGQLP1,B001F51TR2,5.0
71848,A2EPI81CI40MOH,B0068Y0EXK,4.0
71849,AEU1BMGTLIUNO,B00FRZ1DS6,5.0
71850,A2308TJAZZMLDR,B000ELP5KA,5.0
71851,A7WCB7DDU6J5Z,B00ITA41T4,5.0
71852,A31COYV4FKJEYL,B00H93NJLS,5.0
71853,A1NPQP21SAENCY,B0074OLDLK,3.0
71854,A1M0VD70MFVSSI,B00188IFHS,5.0
71855,A2U5IUJRVAL197,B006T8BWRC,4.0
71856,A1FZ4AHRIDC94R,B009ARXCYU,5.0
71857,A2L6JHIQJ6HX9P,B004L81VXW,5.0
71858,A14638TGYH7GD9,B00HADEHUO,5.0
71859,A3Q8YGI0NDH78K,B000052WYD,2.0
71860,AQ6RFEL4KNUD1,B008C560FO,3.0
71861,A9VT1JX9I8IR2,B006GQ9G34,4.0
71862,AG8DPYVTLT2C2,B00HNKRWX8,3.0
71863,A1TR1R2QKWRSRA,B00GTC1HB4,4.0
71864,A279A4Y2N1CQ26,B00GTC1HB4,4.0
71865,A103WXT3CHVY0H,B001E919LU,5.0
71866,A3BD3E80N5NE7U,B000JVW9CC,1.0
71867,A91TB0WX94MHP,B00HNKRWI8,2.0
71868,A1TR1R2QKWRSRA,B00GUC7XAW,4.0
71870,A1WY3G0O1R8DN1,B00IBS9QC6,5.0
71871,A2HLVOVNVS7ALE,B009UTCT6U,4.0
71872,A2FAVDANCZYKNX,B00ISDOYV2,5.0
71873,AXG30PPH6JVE4,B005OAYNAY,3.0
71874,A217GQ496NNO1C,B00G7S424O,5.0
71875,A2J9XGAOB4LO44,B00772AKMM,5.0
71876,A3A1QCDC8HU74N,B001B488WG,5.0
71877,A436HW52CCYKV,B00157RZ14,5.0
71878,A91TB0WX94MHP,B00HNKRWII,2.0
71879,APETRQFUS7L0Y,B00COVA5R6,5.0
71880,A2DXS93K097REQ,B00I4ZERGG,5.0
71881,A2RSIE1EIOH8SR,B000X20Y4C,5.0
71882,A1NPQP21SAENCY,B004D24818,5.0
71883,A3TWM5N1TLYJVJ,B004YUIR9I,5.0
71884,A2CCUB5Q1EXG5X,B0012C7POY,5.0
71885,A2HLVOVNVS7ALE,B009RNUH4A,4.0
71886,A2EPI81CI40MOH,B00A51P1VC,4.0
71887,A3963R7EPE3A7E,B00AE07EGO,5.0
71888,A2HCRBZEU44R0N,B00CNOUZE2,5.0
71889,A2EPI81CI40MOH,B002PBEAYE,4.0
71890,A2YL6HWOTVSJ8B,B00GLE8SNK,4.0
71891,A1CQSMS4KPL2R,B00JJVG6HC,5.0
71892,A1O6KFC9V4L2NQ,B0089GBCEK,5.0
71893,A164XQJRW1PALF,B00DJKU1Y8,5.0
71894,A1D75XIZG7HJLW,B004M7WKKK,5.0
71895,A1NPQP21SAENCY,B007M81A8O,1.0
71896,A3AZI828WJN1CD,B00HNKRWII,5.0
71897,A436HW52CCYKV,B003BMJGL8,4.0
71898,A2CQ2X9H9HY6W0,B007XOAKK6,4.0
71899,A1D75XIZG7HJLW,B00ALHISAQ,5.0
71900,APETRQFUS7L0Y,B0068Z7MT8,2.0
71901,A3PDM5WXJ6U2L3,B0000ZHH5G,2.0
71902,A2HLVOVNVS7ALE,B005C78B9I,5.0
71903,A15S93ZUXH0MR3,B00H0CVFGO,5.0
71904,A1X64HF17UU8TX,B00EYSNWXG,1.0
71905,A3RR3GZGESO38J,B000C1UE4E,5.0
71906,A3MB1U4FW8ZTP6,B00AYLYETS,5.0
71907,A3Q8YGI0NDH78K,B0002SGSNI,2.0
71908,A2O1ZVE36L1S3G,B001BAFQOS,2.0
71909,A2PX3Z2GE16U22,B000EPA4FW,2.0
71910,AQEJXZW1O9O7O,B0018QTQOG,5.0
71911,A14V72I2TIOA2B,B00H0CVFGO,5.0
71912,A3RR3GZGESO38J,B005TT8Q4O,2.0
71913,A2DXS93K097REQ,B00H0CVFGO,5.0
71914,A3Q1N069UIAFCU,B008D5D9NY,5.0
71915,A28IBOLVCSQRLQ,B00HRK1EDS,5.0
71916,A3PKTO0UJJJ8BS,B00007M0CP,5.0
71917,ASJVFI00EST7Z,B00700H128,5.0
71918,A2YCLLET4HBHKQ,B003G0S7S8,5.0
71919,A1OS4KPCCWY936,B00CNOUZE2,5.0
71920,A2EIQ2G2SMFKZR,B0062GYYSA,4.0
71921,A2DOMF9P3ZMOMC,B00GLE8SNK,4.0
71922,A1RCHTH5DQKT2P,B003JN5ZEG,3.0
71923,A7O57IOYAFWKM,B008CEDX8M,3.0
71924,A3GZNNUJVR4V3C,B0030O3VRW,5.0
71925,A3TWM5N1TLYJVJ,B008A1TI4K,3.0
71926,A217GQ496NNO1C,B00C7DYBX0,5.0
71927,A3IHLHVLEMIJ85,B00C61F1C8,4.0
71928,A3S0Y5GVW1CYRW,B00HB2JQNM,5.0
71929,A2CCUB5Q1EXG5X,B000L1AY3G,2.0
71930,A2XU18GW8RXVJL,B000ORXJ3E,5.0
71931,AB0J19NZ2SD70,B003N8WKFE,5.0
71932,A2DOMF9P3ZMOMC,B00IBS9QC6,4.0
71933,A15S93ZUXH0MR3,B00DLRNSSK,5.0
71934,A3LZA698SQPCXE,B00GTC1HCI,5.0
71935,A3PE1N4QQXR33D,B000VSYD4K,4.0
71936,A2R1HUYHXV7H18,B00GUC7XAW,4.0
71937,A3LWN5WGIN4OM,B004W0OE0G,5.0
71938,A1FZ4AHRIDC94R,B002RXW5BA,5.0
71939,APETRQFUS7L0Y,B000MVC1CW,3.0
71940,A384K973V6HT6W,B005C1C02S,3.0
71941,AXG30PPH6JVE4,B00BKUHJ0S,5.0
71942,A1NPQP21SAENCY,B004D8JQ4G,3.0
71943,AV34KNYW82YSS,B00H0CVFGO,4.0
71944,A2EIQ2G2SMFKZR,B004YJ9G6C,5.0
71945,A36Q3B8IV6PPXI,B000EVGQ8U,5.0
71946,A3PDM5WXJ6U2L3,B007S69QAY,2.0
71947,A3Q8YGI0NDH78K,B004BCXAM8,4.0
71948,A15S93ZUXH0MR3,B00I4ZERGG,5.0
71949,AOPMXVV4V0KLM,B002L6NZHG,5.0
71950,A32LK1DS4CNCFB,B0002WUHTU,5.0
71951,AX9C10JD538D9,B00HSNWZFU,4.0
71952,A2L6JHIQJ6HX9P,B0001TQ9WI,5.0
71953,A1DGB6HY5C7LXU,B00ITA8HD0,5.0
71954,A3STYWJJV2NM5V,B00BR3WTBM,1.0
71955,A35X85OH0V85HD,B00GLE8SNK,5.0
71956,A3Q1N069UIAFCU,B003RF82UK,4.0
71957,ANSCHAVYRZRGJ,B00AZ0FJB0,5.0
71958,A1RK0SXW6MU33Y,B000H3O90C,2.0
71959,A15S93ZUXH0MR3,B00HNTBTOC,5.0
71960,A15S93ZUXH0MR3,B009LOJ5MA,5.0
71961,A14638TGYH7GD9,B00IF8KB8U,5.0
71962,A1F7DOJ9RN88E2,B0067JF88M,5.0
71963,A7WCB7DDU6J5Z,B00HNTBTOC,5.0
71964,AQB872KVLU1X6,B0006PJRP8,4.0
71965,ABNMD6670TV53,B00EOP3O3C,4.0
71966,A3LZA698SQPCXE,B00GTC1HB4,5.0
71967,A32LK1DS4CNCFB,B006UETAB0,4.0
71968,A36Q3B8IV6PPXI,B0019TYZ66,5.0
71969,A32LK1DS4CNCFB,B0013CSGBE,5.0
71970,A1IA0O3OYQO9LV,B00EOP3O3C,5.0
71971,A1GQAKL9CGQLP1,B0007W1R58,5.0
71972,AUBIMUBPW7BTM,B000V8MTIC,4.0
71973,A1PCFCK4UG2GX1,B00HD4F8DK,1.0
71974,A2DGK3VPJXWT22,B000050B6U,5.0
71975,A1590Z33LRPDNJ,B0047PPCAW,1.0
71976,A1OJQL21OSLXP8,B00HJD8NLY,5.0
71977,A2HVY3YRSJR5NF,B005I4QTJY,5.0
71978,A7F06NAJEL29C,B00852IFWK,5.0
71979,A3E6QOE45WN6XD,B000NURPK0,5.0
71980,A1F7DOJ9RN88E2,B0014272H2,5.0
71981,A192Z1UVDNK88E,B00GYB1ECW,5.0
71982,A8QRRT4CU1A7P,B00HERKPXY,5.0
71983,AXG30PPH6JVE4,B003GMVD96,5.0
71984,A1JLBNDDAJB4OP,B0047PPCAW,5.0
71985,A2MTPVW8JI634V,B00IP42FBA,5.0
71986,A1FPQ54AIB26L0,B00I49QTXG,5.0
71987,A3R8XVXFHWC9Z5,B000052YM7,5.0
71988,A3K8GTNNQ2ZOW7,B004X1QKO2,4.0
71989,A1RCHTH5DQKT2P,B004Y9GV60,5.0
71990,A2KLDDOEUOLZHU,B006Z43V38,3.0
71991,A3HKCH8GRNQR9P,B00BFFQMBA,5.0
71992,A164XQJRW1PALF,B0032PQPWW,5.0
71993,A2GF03B4SIU1ZI,B0071GQ78U,5.0
71995,ANSCHAVYRZRGJ,B00GMCP1R2,4.0
71996,AILWN0QU28S1Y,B00BVSA1AY,5.0
71997,A3SFI0SLCMP0KX,B00A8DHDQ8,1.0
71998,A2H97L4ZA29PDQ,B0002716FO,5.0
71999,A37EOLAE5SITDL,B00AQ8NIC8,2.0
72000,A1RK0SXW6MU33Y,B000052YN5,4.0
72001,A1FZ4AHRIDC94R,B0067F8BBM,5.0
72002,AI3ZG71WXRPWS,B002B4LUKM,5.0
72003,A36Q3B8IV6PPXI,B00CJIOG0Q,5.0
72004,A2GAH4918ULN,B004S3M2V0,5.0
72005,A1WL6363ZKIHCK,B005S10A6A,5.0
72006,A1FZSWC07ZPMID,B000LRISO2,5.0
72007,A3DBFP8GMZR209,B004DIXYWG,4.0
72008,A217GQ496NNO1C,B00BC9QI1S,5.0
72009,A7F06NAJEL29C,B00GXFZHD6,5.0
72010,A1PCFCK4UG2GX1,B00CJIOG0Q,5.0
72011,A2V92F5R7MLCVI,B00H5V3T8M,5.0
72012,A2GAH4918ULN,B001MA0QY2,4.0
72013,A29MN2UX5ZN16S,B000EBAHHG,5.0
72014,ASJVFI00EST7Z,B002DPUY5Q,5.0
72015,A19RPDCMN4HJ8M,B00HZ7IRSI,4.0
72016,A1WL6363ZKIHCK,B009WI3RZQ,3.0
72017,A1WKYR9J64SR7Q,B000F6RFX4,5.0
72018,A2HVY3YRSJR5NF,B00641UCY8,5.0
72019,A1PUI85T2HIDZL,B0013GB1Y4,1.0
72020,A37EOLAE5SITDL,B0098JU8TC,3.0
72021,A20OW6TEDPQ45Z,B00I4ZERGG,5.0
72022,AILWN0QU28S1Y,B004RDP6GE,2.0
72023,A3PNBZ60XRKZFP,B00G3HM9ZI,3.0
72024,A103WXT3CHVY0H,B00BBD508C,5.0
72025,A3Q8YGI0NDH78K,B001MW1MKM,3.0
72026,A1PCFCK4UG2GX1,B008RRX9CE,4.0
72027,A3KZOQT3GX8KGV,B00HJD8NLY,5.0
72028,A3A1QCDC8HU74N,B008SPOKIW,4.0
72029,A38WZUUA7H7UNZ,B006UETDR6,2.0
72030,A24ZZDW0UWRDZ3,B0019LVG52,5.0
72031,A3P49VUFZRBD24,B000F6RFX4,5.0
72032,A2GAH4918ULN,B0046VGPHQ,5.0
72033,A2V4P6IRCK1P70,B00GLS5938,4.0
72034,A1YETX467CJV00,B002DPUXZC,3.0
72035,A2CQ2X9H9HY6W0,B003UJHSUI,5.0
72036,A7O57IOYAFWKM,B0090UJFYI,5.0
72037,AT2LHFVE169HH,B0021W0B0O,5.0
72038,A2EIQ2G2SMFKZR,B000PY17PI,1.0
72039,ANSCHAVYRZRGJ,B0006Q0102,3.0
72040,A1OS4KPCCWY936,B007RTR9DS,4.0
72041,A3R8XVXFHWC9Z5,B00016WW8Q,5.0
72042,A1RCHTH5DQKT2P,B00AUFS12O,4.0
72043,A32F1YXKEJNMMU,B00DLRNSSK,5.0
72044,AHSSHIRTPAE6A,B005VMHWRQ,3.0
72045,AIIXLVL9GRERZ,B0009QZYN8,1.0
72046,A32EGRHOEI3PY9,B0013V3F52,4.0
72047,A3Q8YGI0NDH78K,B0033AYPXC,3.0
72048,A5BJMAHZWGJ7N,B00GYB1ECW,3.0
72049,A2EIQ2G2SMFKZR,B001C60YA2,3.0
72050,A1RK0SXW6MU33Y,B002XPVHZ2,5.0
72051,A10W47A4PNPR6Z,B00508C7O4,5.0
72052,A2HLVOVNVS7ALE,B008MP481M,5.0
72053,A279A4Y2N1CQ26,B00GTC1HCI,5.0
72054,AJZFT4AFY3EUG,B000F6RFX4,5.0
72055,A3NA3M6ZNS6LLZ,B0033AYPXC,5.0
72056,A36Q3B8IV6PPXI,B00IKTU2XS,3.0
72057,A32LK1DS4CNCFB,B0058H0GA4,3.0
72058,AHXZ2NG3VVGXA,B00JJVG6HC,4.0
72059,ASAUDLHZPWWVS,B000F6RFX4,5.0
72060,A1WX42M589VAMQ,B0082D69H0,5.0
72061,A1IHK8GL1ESOND,B00GYB1ECW,5.0
72062,A2HVY3YRSJR5NF,B006QB4BSE,5.0
72063,A211X1B3L49IG5,B000THCPDO,5.0
72064,A3MB1U4FW8ZTP6,B000FBF58G,5.0
72065,A3R7LRPLE5APGE,B003UY8WFS,3.0
72066,A1OED4I1OI70ZO,B005EFNXBY,5.0
72067,A2QWHEI914GHRZ,B00I4ZERGG,5.0
72068,AUTK3WEWLW65T,B0009EXONC,5.0
72069,AGGITMD7DL9IV,B00D7MZ224,5.0
72070,A3LHIRT4SR3F9T,B00HSNX1AS,2.0
72071,AV34KNYW82YSS,B00HNTBTOC,4.0
72072,A1XCFMU39IM8OU,B004Y9GTYE,5.0
72073,AHRNDSKWH1YBT,B00HSNWXV6,4.0
72074,AEL6CQNQXONBX,B00HM6K6XQ,5.0
72075,A3A1QCDC8HU74N,B000R8PC9E,5.0
72076,A3DBFP8GMZR209,B001JKTTVQ,5.0
72077,ANSCHAVYRZRGJ,B008PEXV3Q,3.0
72078,A3Q8YGI0NDH78K,B000ODNSR0,5.0
72079,A1GQC3AQW0KHO6,B001DOA73C,5.0
72080,A5BJMAHZWGJ7N,B00GYB1AQM,4.0
72081,A2R9V20L3Z29IC,B0002G21GI,4.0
72082,A192Z1UVDNK88E,B00GYB1AQM,5.0
72083,A3IHLHVLEMIJ85,B004ZC13OG,3.0
72084,A32F1YXKEJNMMU,B00HNTBTOC,5.0
72085,A2J9XGAOB4LO44,B00H594L1S,5.0
72086,A1PCFCK4UG2GX1,B00CDGR29G,5.0
72087,A2P5L20OUZ39TA,B003ZS4WJY,3.0
72088,A35Q0RBM3YNQNF,B00GLS554Q,2.0
72089,A5BJMAHZWGJ7N,B00FLRHYCE,4.0
72090,A3PE1N4QQXR33D,B0043OYFKU,1.0
72091,A279A4Y2N1CQ26,B00C0CVAY6,4.0
72092,A34C4FASJKIRFH,B005PZ2PNK,4.0
72093,A32F1YXKEJNMMU,B00ITAANDW,5.0
72094,A1PCFCK4UG2GX1,B00F029RNY,4.0
72095,A33J3E9PHYLMHG,B00HSE4WJ6,5.0
72096,A19RPDCMN4HJ8M,B00GW1HKHW,4.0
72097,A3M6TSEV71537G,B00HSNWXVQ,4.0
72098,AUBIMUBPW7BTM,B004NX17J8,4.0
72099,A2PX3Z2GE16U22,B007PQYHJW,5.0
72100,AQ6RFEL4KNUD1,B003UNQUDU,5.0
72101,A3Q8YGI0NDH78K,B000NJG82W,3.0
72102,AT2LHFVE169HH,B006WDM9MQ,5.0
72103,A2HLVOVNVS7ALE,B00C8G2VLK,4.0
72104,A2GAH4918ULN,B001R654TS,4.0
72105,AOPMXVV4V0KLM,B004HYOP7O,3.0
72106,A3FG0FQHNV2UP2,B00EOP3MJI,3.0
72107,AMMJRPQFLDD4L,B00IBS9QC6,3.0
72108,A1FPQ54AIB26L0,B00H5V3T8M,5.0
72109,A3G697IJVC29J4,B00IMHN0B4,4.0
72110,A2GAH4918ULN,B00819JRNS,4.0
72111,A1NHB2VC68YQNM,B00DLRNSSK,5.0
72113,AJ2FDNZ3COBFN,B00GTBZXTC,2.0
72114,A1KHYRYOKP99C9,B00BMVV3MK,5.0
72115,AT2LHFVE169HH,B004YBW5T0,5.0
72116,A1F7DOJ9RN88E2,B006OZF4KG,5.0
72117,A1PCFCK4UG2GX1,B00A1Y177A,5.0
72118,A20XD3L42TN7KG,B000052YOL,4.0
72119,A1W813CSYW41I9,B0002DO1RS,4.0
72120,A3Q8YGI0NDH78K,B004OEO0E0,5.0
72121,A2HLVOVNVS7ALE,B00BG4MI3Q,5.0
72122,A1WFR84ZRK1DR9,B009KBMWCY,5.0
72123,AILWN0QU28S1Y,B00006IV2F,4.0
72124,A1NPQP21SAENCY,B009LUS2GY,1.0
72125,A1DM7U59SVKPXI,B00CFH7N1U,5.0
72126,A1XCFMU39IM8OU,B0000536M2,5.0
72127,A2DGK3VPJXWT22,B000R1RKVY,5.0
72128,A2EIQ2G2SMFKZR,B0048KSGZO,3.0
72129,A3EBJDZ5N1UEI5,B00I6CRX04,4.0
72130,A3PE1N4QQXR33D,B003F2T0M4,5.0
72131,A1I6U5AQAT3ZG9,B00GLS593S,2.0
72132,A3A1QCDC8HU74N,B007BLN17K,5.0
72133,A1RLRM9QB2Q7TP,B0036FSWHE,5.0
72134,A1MLZRR83LZE29,B00GFBWWWC,5.0
72135,A2J6W7OS5EAXCJ,B009YSXB3M,2.0
72136,A3PE1N4QQXR33D,B00011QVHO,3.0
72137,A384K973V6HT6W,B00BZ1QN2C,5.0
72138,A1XCFMU39IM8OU,B001KYNZM0,5.0
72139,A26X7W5UM5QFT4,B0006GZE0O,4.0
72140,AX9C10JD538D9,B00GLS55DC,2.0
72141,A3A1QCDC8HU74N,B00A6O1AP4,5.0
72142,A3DBFP8GMZR209,B001V3TVEQ,5.0
72143,A23RZIU0N8K2KR,B004BYSOYK,4.0
72144,A3EN1BBHJ7MU9X,B0000533CC,4.0
72145,A3MB1U4FW8ZTP6,B0043OYFKU,5.0
72146,AV34KNYW82YSS,B00I4ZERGG,4.0
72147,A1FZ4AHRIDC94R,B002QFGQAK,4.0
72148,A36Q3B8IV6PPXI,B0032K5LI6,3.0
72149,A2EPI81CI40MOH,B009HULDYG,3.0
72150,A1O6KFC9V4L2NQ,B000ZMBSPE,5.0
72151,AXG30PPH6JVE4,B00BGAOJGY,5.0
72153,A3R8XVXFHWC9Z5,B0000535UT,5.0
72154,A1PCFCK4UG2GX1,B003ZWX6TM,4.0
72155,A3K5QN33V0L457,B007XA49O8,5.0
72156,A1D75XIZG7HJLW,B00FW6ELDY,5.0
72157,AX9J9FUQKI2MT,B00JKC4TIS,5.0
72158,A1E5WXNTI7EO2A,B00HSNWXZM,5.0
72159,A3E6QOE45WN6XD,B000JIN0OG,5.0
72160,A1DGB6HY5C7LXU,B00HNTBTOC,5.0
72161,A2F7JEIXXBA1JZ,B00365DABC,5.0
72162,A2K0IGZEOM0GOC,B00JJVG6HC,5.0
72163,AMLPYQKYRMUL1,B002MS6TC6,5.0
72164,A1WKYR9J64SR7Q,B00HJD8NLY,5.0
72165,A34BZM6S9L7QI4,B00JX979CQ,5.0
72166,A1C7Y31S5QXNTR,B00I49QTXG,5.0
72167,A28EMTHVF120XV,B001F51T3Q,5.0
72168,A149I93AGD8XQV,B007RTR8TS,5.0
72169,APXQHFTTYERDE,B00HM6IXH2,4.0
72170,A3C9Q3KTNNLJJ,B00I073WLE,3.0
72171,A1GW922HWTQRNC,B000BIXP5S,4.0
72172,A2SZGCG5KYWTHN,B00IDWP4IA,5.0
72173,APXQHFTTYERDE,B00I073WLE,4.0
72174,ACJT8MUC0LRF0,B00GAXJJYY,5.0
72175,A1LTK2FGRS2JN,B00HZ7IRSI,4.0
72176,A3CQY5NACD4F72,B00JJVG6HC,5.0
72177,AMLPYQKYRMUL1,B000C1Z2D2,5.0
72178,A93SRU78HLB2P,B002JDUMFO,4.0
72179,A3B7J2945PU1P0,B00ITAANDW,5.0
72180,A2B6I0N8RNAQXJ,B000BFTAMS,5.0
72181,AARGOLRC3IB0L,B000C1Z4WG,3.0
72182,A342YY7GHWRUYC,B004DP7DPI,5.0
72183,A19ZXM03SIBK9T,B00IDWP4IA,5.0
72184,A1RQG84M7WTBXE,B0090UJFYI,5.0
72185,ACJT8MUC0LRF0,B00F9Q6G5I,4.0
72186,A2GCFTJXCJ27FA,B005LZT9GU,5.0
72187,A3TWM5N1TLYJVJ,B00DRA91A0,3.0
72188,AQ6RFEL4KNUD1,B002JPJ2ZS,3.0
72189,A2GJX2KCUSR0EI,B004IZJ2QG,4.0
72190,A2I1HVD9U8MXS1,B00GLE8SNK,5.0
72191,A3VVUO6B3WR1KG,B00016RIIA,5.0
72192,A2IZU9CSYMEJ1F,B00CA8ZEIS,4.0
72193,A2QSAE608D8KEK,B009Z3MG0K,5.0
72194,A4IJBVEONRRPP,B00E4XRM6E,5.0
72195,A3OHRVM1B8U24K,B0065DLADM,3.0
72196,A2V9DTXTQ5YIMK,B005NI80RY,5.0
72197,AJ2FDNZ3COBFN,B006X1INQI,4.0
72198,A229IMT5ZQ0X7Q,B00IT97BI8,5.0
72199,AN65KG18M4SDN,B00ITA8HD0,5.0
72200,A4IJBVEONRRPP,B00CBM7A26,5.0
72201,AODS7154NF35B,B00GLE8SNK,5.0
72202,A1ENHEOJ2XZW92,B00GCQMSVA,1.0
72203,A2SZGCG5KYWTHN,B00H93NJLS,5.0
72204,A1NHB2VC68YQNM,B00ITA8HD0,5.0
72205,ASH56LS9RXOZC,B001BKFF76,4.0
72206,A2NWMCVSHHTW70,B00FEMQUKS,3.0
72207,A23SHYG7UEI0I6,B008X75CYQ,4.0
72208,A3JZ81N3CB5PIP,B004YRTZG0,5.0
72209,AFCQPI0XYODZD,B00CCUFFOC,5.0
72210,A1BUJ1532IYANQ,B00FAEOCP0,5.0
72211,AHJSMKJJJF8XQ,B004FLR418,2.0
72212,A3SH6CQYS8FHB,B004FKPWWC,5.0
72213,A2YCLLET4HBHKQ,B00AVP37G8,5.0
72214,A3Q2G7GDHO5S5C,B00BD822BI,5.0
72215,A39BNXIZYAJYP0,B00HNTBTOC,5.0
72216,A1W905ANQC0Q8R,B00E96XELS,2.0
72217,A10TUI682RK6Q0,B000VCN6KI,5.0
72218,A1W9OSF4ZWL94R,B00HNTBTOC,5.0
72219,A2SZGCG5KYWTHN,B00JJVG6HC,5.0
72220,A3B7J2945PU1P0,B00HNTBTOC,5.0
72221,ACJT8MUC0LRF0,B00F5KDZ4S,4.0
72222,A32EGRHOEI3PY9,B002CMLRX8,4.0
72223,A19YOYY7FLQMA6,B00FLRHYCE,2.0
72224,A33C1XXJYLFW0X,B00HNTBTOC,5.0
72225,A3OAZMCAG1B0Y5,B000UVZU1S,5.0
72226,ATKZ8FJFFZ1GF,B00DPV1RSA,5.0
72227,A1XJOSJN6FHFO0,B00ITAANDW,5.0
