"","asin","avg.rating","brand","categories","price","salesRank","title"
"10473","B00C8GBZAS",3.4," ","[['Beauty', 'Skin Care', 'Face']]",15.5,"{'Beauty': 9366}","BMC 2pc Facial Skin Care Beauty Ultrasoft Pore Cleansing Spa Wash Massage Exfoliation Brush Set"
"10474","B00C8YCFU4",4.68," ","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Fluids']]",29.77,"{'Beauty': 495}","Dead Sea Mud Facial Mask - Ancient Natural Facial Mask and Skin Care Treatment for Women, Men and Teens + FREE BONUS EBOOK! - Organic Mud Mask Offers Gentle Facial Cleanser, Exfoliator &amp; Natural Moisturizer to Restore Your Skin's Natural Radiance - This Renowned Anti-Aging Mud Mask Heals Dry &amp; Oily Skin, Acne, Eczema &amp; Psoriasis - Leaves You With a Youthful-Looking, Radiant Complexion"
"10475","B00C92OA30",2.75,"Vktech","[['Beauty', 'Hair Care', 'Styling Tools', 'Braiders']]",1.91,"{'Beauty': 17824}","Vktech Hair Braider Twist Styling Braid Tool Magic Wonder Holder Clip DIY French"
"10476","B00CA05FO4",4.1,"Pantene","[['Beauty', 'Hair Care', 'Hair & Scalp Treatments']]",13.13,"{'Beauty': 43236}","Pantene Pro-V Expert Collection Advanced+ Keratin Repair Keragloss Oil Mist, 3.4 Fluid Ounce"
"10477","B00CA51RQE",4.33,"Skyroad","[['Beauty', 'Bath & Body', 'Bathing Accessories', 'Bath Mitts & Cloths']]",7.55,"{'Beauty': 8109}","Skyroad Top Quality Exfoliating Scrub Bath Mitten -8 items per package- (Made in Korea)"
"10478","B00CA5UBGG",4.33," ","[['Beauty', 'Hair Care', 'Styling Tools']]",5.95,"{'Beauty': 2975}","No Crease Hair Ties (All Black) - 10 Pack By Kenz Laurenz"
"10479","B00CA8ZEIS",4,"Skyroad","[['Beauty', 'Bath & Body', 'Bathing Accessories', 'Bath Mitts & Cloths']]",2.3,"{'Beauty': 12063}","Skyroad Top Quality Exfoliating Scrub Bath Mitten -4 items per package- (Made in Korea)"
"10480","B00CAENJZC",3.25,"WAWO","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'False Nails']]",4.7,"{'Beauty': 21531}","WAWO 100pcs Dual Nail System Form for Uv Acrylic Nail Art Tip"
"10481","B00CB6L8FC",4.25,"CND Nail Products","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",15.75,"{'Health & Personal Care': 47238}","CND Shellac Power Polish - Summer Splash Collection - Lobster Roll - 0.25oz / 7.3ml"
"10482","B00CBD0M8Y",2.91,"Toni &amp; Guy","[['Beauty', 'Makeup', 'Face', 'Powder']]",7.55,"{'Beauty': 177563}","Toni&amp;Guy Casual Sculpting Powder, 0.035 Fluid Ounce"
"10483","B00CBHZPNW",4.45," ","[['Beauty', 'Bath & Body', 'Bathing Accessories', 'Bath Brushes']]",NA,"{'Beauty': 69988}","Sublime Beauty&reg; Original Skin Brush. Improve Your Health Now! Dry Body Brushing is an Ancient Secret to Better Health, Circulation &amp; Glowing Skin. Long Wooden Handle, Quality Natural Bristles. Free Booklet By Email After Purchase! Sublime Beauty&reg; is the Only Authorized Seller of this Wonderful Brush. Full Guarantee! Detox &amp; Improve Skin Quality and Boost General Health Today!"
"10484","B00CBJXRR6",4.67,"OPI","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",6.2,"{'Beauty': 10167}","Opi &quot;Solitaire&quot; Nl M49 Bond Girls Collection"
"10485","B00CBK017Y",3.71,"OPI","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",6.85,"{'Beauty': 8418}","Opi &quot;Pussy Galore&quot; Nl M50 Bond Girls Collection"
"10486","B00CBM7A26",5,"OPI","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",6.12,"{'Beauty': 11344}","OPI The Bond Girls Collection, Honey Ryder .5 oz"
"10487","B00CBT0TYU",4.6," ","[['Beauty', 'Makeup', 'Eyes', 'Eye Shadow']]",5.84,"{'Beauty': 44200}","1 NYX JUMBO EYE PENCIL JEP604 Milk + Free Earring Gift"
"10488","B00CBXGZ4O",4.67,"Obagi Medical","[['Beauty', 'Skin Care', 'Sun', 'Skin Protection']]",32.99,"{'Beauty': 2428}","Obagi Sun Shield Matte Broad Spectrum SPF 50 85g/3oz"
"10489","B00CBYAP0S",4.9," ","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks']]",28,"{'Beauty': 13710}","LaNouvel Cellular Hyaluronic acid Nutri Serum with Collagen / Elastin, Peptides, Dragon's Blood &amp; Resveratrol 1oz NEW"
"10490","B00CC5AF6A",4.11,"Zoya","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",5.1,"{'Beauty': 55422}","Zoya Nail Polish Summer - 2013 Stunning &amp; Irresistible Collection **NEW SUMMER COLOR** (Amy-ZP670)"
"10491","B00CC7TBHM",4.47,"L-Zone","[['Beauty', 'Makeup', 'Lips', 'Lipstick']]",4.02,"{'Beauty': 6336}","L-Zone Clear Cosmetic Stand 24 Lipstick Organizer Nail Polish Makeup Case Display Rack Holder"
"10492","B00CCUFFOC",5," ","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks']]",16,"{'Beauty': 5017}","Dead Sea Mud Facial Mask - Anti-Aging Mud Mask with Kaolin Clay for Face, Body &amp; Hair - Pure Spa Quality Mud Mask Restores Moisture Balance - Deep Pore Cleansing Treatment - Gently Exfoliate &amp; Detox - Clarify Oily Skin &amp; Acne - Draw Out Pore-Clogging Impurities - Moisturizing Benefits for All Skin &amp; Hair Types - Ancient Beauty Secret for Women, Men &amp; Teens - Refreshing Organic &amp; Natural Ingredients"
"10493","B00CCUHA3G",3.67," ","[['Beauty', 'Skin Care', 'Face', 'Oils & Serums']]",39.99,"{'Beauty': 26652}","Collagen Serum | Peptide Rich by Sublime Beauty&reg;. Matrixyl is the star peptide, which can double collagen production! **FREE COLLAGEN REPORT sent after purchase** Loss of Collagen equals Aging Skin. This serum is a blend of beneficial ingredients that rejuvenate &amp; fight wrinkles; top anti-aging serum. Sublime Beauty&reg; is the ONLY authorized seller. Buy Now!"
"10494","B00CDAQCAW",3.4," ","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks']]",16.95,"{'Beauty': 6818}","Botox Alternative:hyaluronic Acid,15% Matrixyl 3000, 20% Argireline,5 % Vitamin C,repair, Boost Collagen, 1oz Serum"
"10495","B00CDGR29G",4.55,"PUEEN","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment']]",18.99,"{'Beauty': 3556}","PUEEN 2013 Nail Art Stamp Collection Set 24E - LOVE ELEMENTS - NEW Unique Set of 24 Nailart Polish Stamping Manicure Image Plates Accessories Kit (Totaling 144 Images) with BONUS Storage Case"
"10496","B00CDJAMNG",4.62,"XCSOURCE","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",17.89,"{'Beauty': 5447}","XCSOURCE&reg; 11PCS Professional Makeup Brush Brushes Cosmetic Powder Tool Kit Set With Bag MT52"
"10497","B00CDOX81E",4.33,"Oyang","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips']]",3.03,"{'Beauty': 22239}","Free shipping-Oyang Fashion Purple Leaves Jewelry Crystal Hair Clips Hairpin- for hair clip hairpins Beauty Tools"
"10498","B00CDQD1FA",4.33,"Oyang","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips']]",3.25,"{'Beauty': 80762}","Free shipping-Oyang Green Vintage Jewelry Crystal Butterfly Hairpins Hair stick - for hair Beauty Tools-Oyang"
"10499","B00CDTHC6G",4.88," ","[['Beauty', 'Skin Care', 'Eyes', 'Combinations']]",32.95,"{'Beauty': 16644}","THAT Eye Cream All-In-One Eye Gel with Vitamin C - Best Anti Aging Serum For Wrinkles, Dark Circles, Puffiness, Bags and More - Effective Formula Helps Soothe and Refresh Delicate Under Eye Skin - Easy To Apply, Oil and Paraben Free"
"10500","B00CDWSONS",5,"Ardell","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives']]",10.99,"{'Beauty': 4615}","Ardell Multipack Demi Wispies Fake Eyelashes"
"10501","B00CDYKRU4",4," ","[['Beauty', 'Skin Care', 'Face', 'Oils & Serums']]",41.99,"{'Beauty': 36874}","Retinol Serum with Vitamin C from Sublime Beauty&reg;. 100% MONEYBACK Guarantee. **FREE 6 page Retinol Report After Purchase!** Anti-wrinkle, anti-aging serum stimulates new collagen &amp; renewal process for younger-looking skin. Non-irritating. Vitamin A (Retinol) is an amazing antioxidant, also contains Vit C &amp; E! Doctors agree, Retinol should be part of your skincare regimen. Your Skin Will Look Younger!"
"10502","B00CE2JC9W",4.48," ","[['Beauty', 'Skin Care', 'Eyes', 'Rollers & Pens']]",19.97,"{'Beauty': 58}","Derma Roller SGF + FREE Travel Case - Titanium Alloy Micro Needle Roller - 1.0mm Needle Length - We donate $1 from every purchse to the Susan G. Komen Breast Cancer Foundation! - 540 Needles-Best Skin Roller for Body and Face-Ultimate Therapy for Reduction of Stretch Marks, Wrinkles, Scars, Large Pores, Eyes Pouches-Incredible benefits for Beauty, Health, Personal Care"
"10503","B00CE9LPYA",5," ","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",NA,"{'Beauty': 217073}","Flat Top Kabuki Makeup Brush - Ever Struggled With Blemished Skin? One Dirty Reason Found Below May Surprise You. This Sublime Cosmetic Brush Is Designed To Assist Professional Makeup Artists. Now This Amazing Foundation Brush Is Available To You."
"10504","B00CEK81YQ",4.1,"Zoya","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",5.15,"{'Health & Personal Care': 137229}","Zoya Nail Polish PixieDust Summer - 2013 Edition (Beatrix - ZP677)"
"10505","B00CELI1K4",3.5,"Goody","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Barrettes']]",9.99,"{'Beauty': 22936}","Goody Comfort-flex Updo Barrette 1 Pc Colors May Vary - 2 Packs"
"10506","B00CEPM91M",4.97," ","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Body Butter']]",13.95,"{'Beauty': 12056}","Shea Butter - Smooth Luxurious - Intense Long Lasting Moisturization in a Beautiful Scent - Ultra Rich Whipped Shea Body Butter Easily Absorbed Into Your Skin - Heals Extremely Dry, Rough or Damaged Skin - Leaving Your Skin Feeling and Looking Soft and Rejuvenated. This Is an FDA Certified Product."
"10507","B00CF5W2D6",4," ","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Body Butter']]",19.95,"{'Beauty': 75453}","Shea Butter (16 OZ) with Pure Healing Lemongrass Essential Oil - Raw, Ivory, Organic from Africa, Moisturizing Face Cream, Skin Care for Dry or Aging Hands &amp; Feet, for Babies &amp; Adults, Unrefined, Natural - use as Lip Balm or Body Butter - Heavenly Scent, Fully Guaranteed (Uplifting Lemongrass)"
"10508","B00CF7HBA8",4.43," ","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips']]",6.99,"{'Beauty': 5884}","Black Croc Hair Styling Clips - 6 Pack"
"10509","B00CFCMP6I",5,"Catalina","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Hair Pins']]",4.98,"{'Beauty': 62643}","Catalina Crystal Rhinestone Hair Pin Wedding Bridal Accessories Pack of 20pcs"
"10510","B00CFGU4Z8",3.86,"Vktech","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Wigs']]",4.98,"{'Beauty': 66225}","Vktech Long Lady Girl Straight Ponytail Wigs Pony Hair Hairpiece Extension (Black)"
"10511","B00CFH7N1U",3.2,"MapofBeauty","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Wigs']]",10.3,"{'Beauty': 73535}","MapofBeauty Fashion Women's Straight Wig Charming BOB Wig (Dark Brown)"
"10512","B00CFJ5AM2",4.33,"Alterna","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers']]",23.75,"{'Health & Personal Care': 6522}","Alterna Caviar 10-in-1 Complete Correction Hair Cream"
"10513","B00CFNMZ7Q",3.67," ","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",27.55,"{'Beauty': 29872}","Makeup Brushes - Makeup Brush Set with a Travel Organizer - 30 Day Money Back Guarantee - Includes Foundation Brush, Brow Brush, Powder Brush, Eyeliner Brush - Gift Idea for Valentines Wedding Anniversary Christmas Graduation Birthdays Teenagers - Giant Anniversary Sale Now On!"
"10514","B00CFNVWRA",3.83," ","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers']]",50.99,"{'Beauty': 14878}","Face Whisperer&reg; Day Cream with Argireline&reg; known as a natural wrinkle smoother; First results in 3-4 weeks. Includes Trylagen to boost collagen production. Moisturizes skin.**7 page Report about ingredients behind Face Whisperer after purchase** Sublime Beauty the ONLY authorized Seller!"
"10515","B00CFRBIC0",4.26," ","[['Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons']]",NA,"{'Beauty': 8563}","HSI PROFESSIONAL CERAMIC TOURMALINE IONIC FLAT IRON HAIR STRAIGHTENER Free sample of Argan Oil Leave In Hair Treatment (1&quot; Inch With Digital LCD)"
"10516","B00CFRQTYC",4.6," ","[['Beauty', 'Bath & Body', 'Bathing Accessories', 'Bath Mitts & Cloths']]",NA,"{'Beauty': 171093}","MayaBeauty Exfoliating Bath Gloves (2 pairs)"
"10517","B00CFSM670",4.25," ","[['Beauty', 'Bath & Body', 'Bathing Accessories', 'Bath Brushes']]",9.99,"{'Beauty': 13505}","&quot;Touch Me&quot;&reg; 100% Deluxe Brush Natural Boar Bristle Detachable 17&quot; Curved Long Handle Wooden Bath Body Back Brush, with non-slip ergonomic grip. Premium Quality"
"10518","B00CFT28G8",3.38," ","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Night Creams']]",43.99,"{'Beauty': 23700}","Face Whisperer&reg; Night Cream with Matrixyl&reg;. Matrixyl can double collagen production, essential to youthful skin. Includes Siloxane which Dr. Oz recently discussed. Feels luxurious, works while you sleep!"
"10519","B00CG2LGL2",4.36,"3d nail art","[['Beauty', 'Makeup', 'Nails', 'Nail Art']]",1.47,"{'Beauty': 1690}","Pack of 270 Nail Art Studs - 4mm - Gold and Silver - Nail Art - Rhinestone - Gems from Y2B"
"10520","B00CG2X0F2",4.31,"Evermarket","[['Beauty', 'Makeup', 'Nails', 'Nail Art']]",9.78,"{'Beauty': 7904}","Newest Fashion 25 colors Nail Art Transfer Foil Nail Sticker Tip Decoration from Y2B"
"10521","B00CGKJ7QU",4.57,"Jolin","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips']]",2.12,"{'Beauty': 3755}","Lovely Vintage Jewelry Crystal Hair Clips Hairpins- For Hair Clip Beauty Tools"
"10522","B00CGN9LQ8",4.58," ","[['Beauty', 'Hair Care', 'Styling Tools', 'Combs']]",15.88,"{'Beauty': 126}","Detangling Brush By Crave Naturals - Glide Thru Detangling Brush Works As a Detangler for Thick, Thin, Curly, Fine, Natural, Color Treated, Damaged, Wet or Dry Hair - No More Tangle - Adults &amp; Kids - Gentle As a Comb - Pink and Black Color - LIFETIME GUARANTEE"
"10523","B00CGQECJ6",4.67,"Redken","[['Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions']]",30,"{'Beauty': 13949}","Redken Diamond Oil Shatterproof Shine Silicone Free Oil Treatment for Medium Hair, 3.4 Ounce"
"10524","B00CGR26B6",4.2,"Redken","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",23.95,"{'Beauty': 25230}","Redken Diamond Oil Shatterproof Shine Intense Oil Treatment, 3.4 Ounce"
"10525","B00CH3OT4G",3.5,"OGX","[['Beauty', 'Hair Care', 'Hair & Scalp Treatments']]",8.8,"{'Beauty': 24264}","OGX Intensive Moisture Mask, Hydrating Macadamia Oil, 8oz"
"10526","B00CH7JAS2",4.88," ","[['Beauty', 'Skin Care', 'Sun', 'Skin Protection']]",24.97,"{'Beauty': 7125}","3 In 1 Natural And Organic Sunscreen, Bug Guard and Moisturizer - Great For Kids - 30 Day Money Back Guarantee - Insect Repellent - 7 oz Bottle - Equivalent to SPF 30 - Broad Spectrum UVA and UVB Protection - Non Toxic Insect Repellent - Sun Block For Face And Body - Paraben-Free - No Harmful Additives - DEET Free"
"10527","B00CHFRIDS",4.57," ","[['Beauty', 'Skin Care', 'Face', 'Oils & Serums']]",36.95,"{'Beauty': 45109}","BEST Vitamin C Serum For Face &amp; Skin ON SALE! Made In USA-Contains 18% Vitamin C + Amino Acid Complex + Hyaluronic Acid Serum-Natural &amp; Organic-Fade Your Age Spots-Helps Eliminate Fine Lines &amp; Wrinkles-Skin Will Glow With Radiance -Anti Aging Serum-Collagen Booster-Antioxidant Neutralizes Free Radicals-Repairs Skin-Helps Reverse Sun Damage-Highest Quality Formula-You Will Get Results Guaranteed-THERE IS NO BETTER C SERUM!"
"10528","B00CHJDSUG",3.52,"Arganesse","[['Beauty', 'Hair Care', 'Hair & Scalp Treatments']]",39.95,"{'Beauty': 332093}","Arganesse Hair Treatment, 3.4 Ounce"
"10529","B00CHMWAY8",4.57," ","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Body Butter']]",14.97,"{'Beauty': 1329}","Shea Butter - Molivera Organics 16 Oz. Premium Raw Unrefined African Organic Grade A Ivory Shea Butter for Natural Skin Care, Hair Care and Body Butters - 100% Pure and Double Filtered - Great for Acne, Stretch Marks, Eczema Etc - Great for Daily Moisturizer and For DIY Recipes - Karite SheaButter From Ghana - UV Resistant BPA Free Jar - 100% Satisfaction Guarantee"
"10530","B00CHOQK0Q",4.86," ","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils']]",12.99,"{'Health & Personal Care': 299985}","Simply Beautiful Argan Oil Hair Treatment With Pure Moroccan Ingredients - 100ml"
"10531","B00CHV3LNS",4.8,"Gelish","[['Beauty', 'Makeup', 'Nails']]",89.99,"{'Beauty': 1634}","Gelish: Complete Starter Kit"
"10532","B00CHWA1Q2",5,"Royal Care Cosmetics","[['Beauty', 'Tools & Accessories', 'Bags & Cases', 'Travel Cases & Holders']]",11.25,"{'Beauty': 5257}","Big Brush Cup Holder Case From Royal Care Cosmetics"
"10533","B00CIUZ3BQ",5," ","[['Beauty', 'Skin Care']]",29.95,"{'Health & Personal Care': 26097}","Fish Oil Omega 3 Supplement In Triglyceride Form &amp; Pharmaceutical Grade Pills / Capsules From Best Deep Sea Fish. Odorless &amp; Tasteless Softgels (No Fish Burps!) Quadruple Strength, Super Lemon Flavor With High DHA, High EPA &amp; No Fillers. Maximum Absorption Means Rapid Results! | For Heart, Brain, Skin &amp; Metabolism| 90 per bottle, Lifetime Guaranteed"
"10534","B00CIX1SLW",4.09," ","[['Beauty', 'Skin Care', 'Face', 'Oils & Serums']]",39.95,"{'Beauty': 12777}","BEST Anti Aging Serum - Advanced High Potency Natural Wrinkle Treatment Lifts Tightens Rejuvenates &amp; Restores Collagen To Skin - Revitalizes &amp; Moisturizes - Peptide Rich - For Face, Under Eye, Neck &amp; Decollete - Anti Wrinkle Improves Skin Elasticity - #1 In Anti Aging Serums,Creams,Moisturizers,Lotions - Best Skin Care - Best Rated - No Questions Asked MB Guarantee"
"10535","B00CIZ0DNO",4.33," ","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Body Butter']]",15.99,"{'Beauty': 1286}","Certified Organic Cocoa Butter, Pure, Raw, Unrefined. Incredible Quality and Scent. Use for Lotion, Cream, Lip Balm, Oil, Stick, or Body Butter. Organically Grown on Small Family Farm in the Dominican Republic. Best Cocoa Butter on Amazon! (1 Pound)"
"10536","B00CJ01QT8",3.85," ","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Fluids']]",44,"{'Beauty': 435}","Vernal Anti Aging Moisturizer Cream, All in One with Tetrapeptides &amp; Vitamin C, Best Anti Aging Cream, Best Anti-Wrinkle Cream, Instant-Lift Solution. Anti Aging Skin Care, Diminish Fine Lines &amp; Wrinkles."
"10537","B00CJ0TZ1E",4.88," ","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",36.99,"{'Beauty': 10660}","Nail Polish Wall Rack (Fit Up To 100 Bottles of Nail Polish) (Metal Frame, Unbreakable) (WHITE)"
"10538","B00CJ1YFZY",4.14," ","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'Foot Rasps']]",NA,"{'Beauty': 227645}","#1 Foot File Rasp and Corn Callus Remover (2 in 1 Product) - Quality Foot Care Pedicure Tool"
"10539","B00CJ3MDJW",4.47,"Oyang","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips']]",2.07,"{'Beauty': 16227}","Oyang Fashion Butterfly Jewelry Crystal Hair Clips Hairpin H- for hair clip hairpins Beauty Tools"
"10540","B00CJIOG0Q",3.97," ","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment']]",5.95,"{'Beauty': 4709}","Winstonia Nail Art Double Ended Large Stamp and Plastic Scraper Set"
"10541","B00CJQBTJE",5,"OPI","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",6.64,"{'Beauty': 32772}","OPI Nail Lacquer, # NL A06 Hawaiian Orchid, 0.5 Ounce"
"10542","B00CKDEIVC",4.5," ","[['Beauty', 'Skin Care', 'Face']]",23.95,"{'Beauty': 12075}","Gurin Face and Body Ultra Clean Brush 4-in-1 SPA Cleansing System, Waterproof and Cordless&nbsp;"
"10543","B00CKH38HI",4.91," ","[['Beauty', 'Skin Care', 'Eyes', 'Creams']]",NA,"{'Beauty': 137694}","Savanaah's Organic Argan Eye Cream 2 OZ / 60g"
"10544","B00CLASIBU",4.4,"COVERGIRL","[['Beauty', 'Makeup', 'Eyes', 'Liner & Shadow Combinations']]",7.49,"{'Beauty': 60585}","CoverGirl Perfect Blend Pencil Basic Black(N) 100, 0.03-Ounce"
"10545","B00CLM5PEQ",3.5,"CosmeSearch, Inc.","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks']]",20.95,"{'Beauty': 5934}","Instant Face, Neck and Eye Lift (Light Hair)"
"10546","B00CM7YTO2",2.86,"Conair","[['Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons']]",52,"{'Beauty': 119845}","Infiniti Pro by Conair Curl Innovation Curling Iron with Rotating Clamp"
"10547","B00CMJD43C",4.75,"Alaffia","[['Beauty', 'Skin Care', 'Face', 'Toners & Astringents']]",10.5,"{'Health & Personal Care': 24324}","Alaffia Everyday Coconut Coconut Water Face Toner, 12 oz"
"10548","B00CMK30ZS",4,"OPI","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",12.49,"{'Beauty': 34298}","Opi Nail Polish Black Spotted M39 Rare! Hard to Find"
"10549","B00CNE2GOO",4.56,"Creative Nail","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",6.5,"{'Beauty': 173}","Creative Nail Creative Nail Design Vinylux Nail Lacquer, Weekly Top Coat, 0.5 Fluid Ounce"
"10550","B00CNOUZE2",4.81," ","[['Beauty', 'Tools & Accessories', 'Mirrors', 'Shower Mirrors']]",14.99,"{'Beauty': 411}","Fogless Shower Mirror - HIGHEST RATED! - Includes Razor Hook - Modern - Anti-Fog Nanotechnology - Exclusive To Amazon"
"10551","B00CNTJHQO",4.67,"Maple Holistics","[['Beauty', 'Hair Care', 'Shampoos']]",17.95,"{'Health & Personal Care': 1807}","Sage Shampoo for Heavy Dandruff with Jojoba &amp; Organic Spikenard - 100% Natural, Sulfate Free Treatment for Men and Women (8oz)"
"10552","B00CNWY1YY",4.59," ","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Microdermabrasion']]",12.99,"{'Beauty': 590}","Microdermabrasion Crystals - 8oz (Grit 120) - Exfoliating Skin Care. NOW YOU CAN PERFORM YOUR OWN MICRODERMABRASION AT HOME! Can easily be added to creams and cleansers to create milder exfoliating products for home use. GREAT FOR ACNE SCAR , WRINKLES, FINE LINES, BLACKHEADS,DRY SKIN OR JUST TO SIMPLY EXFOLIATE TO ENJOY SOFTER SMOOTHER BRIGHTER SKIN !!"
"10553","B00CNXJ9SQ",4.17,"Nail Harmony","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",12.25,"{'Beauty': 15627}","Gelish Radiance Is My Middle Name - #01555"
"10554","B00CNXJND2",4.7,"Harmony","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",12.34,"{'Beauty': 19987}","Gelish You Glare, I Glow - #01556"
"10555","B00CNXJYUO",4.6,"Nail Harmony","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",12.52,"{'Beauty': 14376}","Gelish Brights Have More Fun - #01557"
"10556","B00CNXK6WO",4.67,"Nail Harmony","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",12.54,"{'Beauty': 6624}","Gelish Make You Blink Pink - #01558"
"10557","B00CNXKLA6",4.11,"Nail Harmony","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",12.84,"{'Beauty': 3279}","Harmony Gelish I'm Brighter Than You - #01559"
"10558","B00CO1VBDS",4,"COSPLAY INSHOP","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Wigs']]",8.89,"{'Beauty': 7597}","Cosplay Inshop 26&quot; 65cm Wavy Gradient Black to Diamond Green Lolita Costume Cosplay Wig"
"10559","B00CO94DDK",3.27," ","[['Beauty', 'Hair Care', 'Hair Loss Products', 'Hair Regrowth Treatments']]",16.49,"{'Health & Personal Care': 4372}","Gro-aut Hair Growth Oil"
"10560","B00CO9MFAS",4.31," ","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Puffs, Sponges & Wedges']]",14.75,"{'Beauty': 6734}","Makeup Blender Sponges 4 Pc Set - Blend Your Flawless Foundation with Beauty Matters Pink Egg Shaped Beauty Latex-Free Sponge Applicators for Foundations, Creams etc - With a Round &amp; Pointed End They are Designed for an Airbrush Professional Finish Every-time"
"10561","B00COCY1DY",4.2," ","[['Beauty', 'Bath & Body', 'Bathing Accessories', 'Bath Pillows']]",35.67,"{'Beauty': 183316}","Bath Pillow - Perfect as Hot Tub Pillow, Spa Pillow, Bathtub Pillow - Organic Eco-friendly PU Foam Filled - with Suction Cups, Waterproof, Available in Red, Black &amp; White Colors - Proven Heart Shape for Extra Firm Neck and Head Support. 30 Days Hassle Free Money Back Guarantee (Red)"
"10562","B00COVA5R6",4.44,"Mary Kay","[['Beauty', 'Makeup', 'Face', 'Powder']]",12.25,"{'Beauty': 4291}","Mary Kay Translucent Loose Powder, .39 oz"
"10563","B00COVKCDS",5," ","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums']]",35.95,"{'Beauty': 21001}","Moroccan Argan Oil and Australian Macadamia Oil Hair Treatment by ProArgan - Daily Hair Moisturizer - Light Weight Leave-in Treatment - Heat and Color Protectant - Promotes Natural Growth - Guaranteed to Transform Your Hair - 4.23oz/125mls"
"10564","B00COVNG7W",4.54," ","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",15.95,"{'Beauty': 11285}","Gold Premium 4 Piece Synthetic Kabuki Makeup Brush Set From Royal Care Cosmetics"
"10565","B00CP0R5LK",4.19,"Pantene","[['Beauty', 'Hair Care', 'Shampoos']]",4.27,"{'Beauty': 23783}","Pantene Pro-V Heat Shield Heat Potion Serum 50 Ml, 1.7-Ounce"
